SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1364677,392407,-25,36.0,29.0,Active,0,0
1551135,381743,-31,12.0,12.0,Signed,0,0
1542631,327832,-71,12.0,7.0,Active,0,0
1945746,153223,-10,17.0,0.0,Completed,0,0
1147159,267286,-36,18.0,2.0,Active,0,0
2691456,114262,-27,18.0,9.0,Active,0,0
1456291,403523,-61,11.0,3.0,Active,0,0
2331211,119314,-84,18.0,6.0,Active,0,0
1007676,288810,-14,48.0,26.0,Active,0,0
1958422,348358,-22,12.0,9.0,Active,0,0
1020766,395793,-25,24.0,20.0,Active,0,0
1381280,319421,-20,36.0,36.0,Active,0,0
1343962,267898,-88,9.0,2.0,Active,0,0
1033611,209962,-70,12.0,6.0,Active,0,0
2516597,132013,-8,36.0,27.0,Active,0,0
1572254,217271,-18,24.0,6.0,Active,10,10
2292318,350266,-18,36.0,35.0,Active,0,0
1756617,264561,-53,10.0,1.0,Active,0,0
2189544,447703,-8,24.0,18.0,Active,0,0
1112734,455595,-5,24.0,7.0,Active,0,0
2627789,228131,-17,12.0,10.0,Active,0,0
1007133,198640,-8,36.0,27.0,Active,0,0
2556303,109609,-8,24.0,23.0,Active,0,0
1276743,285452,-14,48.0,47.0,Active,0,0
1880728,232030,-7,18.0,1.0,Active,0,0
1006489,289800,-11,6.0,5.0,Active,0,0
1532924,320818,-76,12.0,6.0,Active,0,0
1815208,104925,-23,12.0,0.0,Active,0,0
1258673,188332,-29,6.0,0.0,Active,1158,0
1574138,181733,-6,60.0,58.0,Active,0,0
1176273,298036,-14,12.0,9.0,Active,0,0
1157757,198924,-9,24.0,23.0,Active,0,0
1899483,128444,-13,6.0,0.0,Completed,0,0
2518191,328147,-7,12.0,12.0,Active,0,0
1812023,329583,-31,12.0,10.0,Active,0,0
2825226,112869,-53,24.0,0.0,Completed,0,0
1660697,145817,-73,18.0,12.0,Active,0,0
1434483,342089,-25,24.0,11.0,Active,0,0
1716192,339561,-90,9.0,0.0,Active,0,0
2727110,106533,-13,18.0,18.0,Active,0,0
2816625,233576,-14,12.0,10.0,Active,0,0
2408168,156727,-25,18.0,14.0,Active,7,7
1976846,142182,-21,10.0,8.0,Active,0,0
2011228,206974,-20,24.0,13.0,Active,0,0
1772430,105965,-24,24.0,15.0,Active,0,0
1593015,112770,-73,12.0,4.0,Active,0,0
2252829,448763,-12,12.0,4.0,Active,0,0
1474120,117021,-82,12.0,11.0,Active,0,0
1027954,237554,-74,6.0,4.0,Active,0,0
1585268,286243,-91,7.0,3.0,Active,0,0
2383606,229341,-38,12.0,12.0,Active,0,0
2458537,430945,-3,6.0,1.0,Active,0,0
2533409,281843,-22,2.0,0.0,Completed,0,0
2593333,218446,-28,8.0,5.0,Active,0,0
1378126,413055,-25,42.0,26.0,Active,0,0
1593491,177633,-20,48.0,48.0,Active,0,0
2773873,242362,-29,12.0,10.0,Active,0,0
1111649,297972,-38,18.0,14.0,Active,0,0
1354777,181258,-4,30.0,7.0,Active,0,0
2305432,379737,-7,8.0,0.0,Completed,0,0
1508924,438101,-49,24.0,15.0,Active,0,0
2562119,233290,-9,12.0,9.0,Active,0,0
1868732,298370,-38,10.0,8.0,Active,0,0
2101345,101049,-10,12.0,12.0,Active,0,0
1244329,317169,-27,18.0,0.0,Completed,0,0
2070250,417006,-95,10.0,8.0,Active,0,0
1905189,414729,-25,12.0,4.0,Active,0,0
1285770,413979,-18,6.0,5.0,Active,0,0
1163615,152919,-19,12.0,6.0,Active,0,0
1221374,214532,-37,24.0,23.0,Active,0,0
2823310,154457,-12,24.0,12.0,Active,0,0
1013138,342359,-40,18.0,7.0,Active,0,0
1518131,198361,-78,5.0,0.0,Active,0,0
1395281,283473,-27,36.0,28.0,Active,0,0
1789362,140850,-4,26.0,0.0,Completed,0,0
1054967,381201,-24,48.0,31.0,Active,0,0
2377269,371235,-13,6.0,1.0,Active,0,0
2270139,301584,-20,24.0,23.0,Active,0,0
2106735,149701,-30,12.0,12.0,Active,0,0
1261761,345045,-15,24.0,15.0,Active,0,0
2522456,210278,-25,6.0,1.0,Active,0,0
1010285,163870,-60,24.0,9.0,Active,0,0
2107580,271923,-32,18.0,2.0,Active,0,0
1191928,225538,-40,10.0,0.0,Active,0,0
2144879,108465,-11,12.0,9.0,Active,0,0
2561921,207188,-16,36.0,30.0,Active,0,0
2016767,184315,-68,36.0,23.0,Active,0,0
1244177,103364,-28,30.0,18.0,Active,0,0
1919317,207963,-79,5.0,4.0,Active,0,0
2491696,338039,-64,9.0,9.0,Active,0,0
1326320,337953,-13,12.0,12.0,Active,0,0
1308096,128086,-27,18.0,17.0,Active,0,0
2572531,345554,-19,18.0,17.0,Active,0,0
2051675,270027,-45,10.0,3.0,Active,0,0
1302740,103639,-14,24.0,12.0,Active,0,0
1030180,166585,-40,6.0,0.0,Completed,0,0
2714257,228132,-39,6.0,0.0,Completed,0,0
2245990,454955,-26,24.0,2.0,Active,0,0
2784982,329130,-39,24.0,21.0,Active,0,0
2517763,219630,-22,12.0,12.0,Active,0,0
1896280,313772,-14,10.0,8.0,Active,0,0
1284149,133517,-14,10.0,5.0,Active,0,0
1832398,217114,-6,36.0,8.0,Active,0,0
1449619,368344,-29,6.0,3.0,Active,0,0
2597645,141145,-70,24.0,8.0,Active,0,0
2333284,273189,-88,5.0,2.0,Active,0,0
2632999,434851,-36,18.0,9.0,Active,0,0
1434976,306548,-13,12.0,5.0,Active,0,0
2804141,311875,-91,10.0,1.0,Active,0,0
1420386,315519,-12,24.0,6.0,Active,0,0
2291370,311201,-17,18.0,5.0,Active,0,0
1852933,297088,-11,12.0,5.0,Active,0,0
1158831,360112,-7,12.0,6.0,Active,0,0
1238596,142328,-51,36.0,34.0,Active,0,0
1811563,274921,-47,10.0,7.0,Active,0,0
1050223,245960,-18,36.0,28.0,Active,0,0
2291904,107545,-34,18.0,12.0,Active,0,0
1766171,291156,-18,6.0,5.0,Active,0,0
2721484,132886,-43,24.0,13.0,Active,0,0
1312697,315198,-21,24.0,9.0,Active,0,0
2472089,370562,-9,5.0,0.0,Completed,0,0
1452832,291054,-38,36.0,36.0,Signed,0,0
2408410,162110,-53,13.0,0.0,Active,0,0
2675890,246694,-59,9.0,6.0,Active,0,0
2647653,409472,-86,6.0,5.0,Active,0,0
1340197,372286,-40,12.0,8.0,Active,0,0
1891085,256230,-89,9.0,4.0,Active,0,0
1724268,148776,-77,8.0,4.0,Active,0,0
2074511,437610,-11,10.0,8.0,Active,0,0
2411942,343051,-59,9.0,5.0,Active,0,0
1619978,452720,-56,12.0,8.0,Active,0,0
2378862,393668,-66,18.0,15.0,Active,0,0
2154788,273436,-64,10.0,8.0,Active,0,0
2496700,136698,-48,10.0,5.0,Active,0,0
2320356,391765,-21,60.0,47.0,Active,0,0
1162338,166304,-46,18.0,15.0,Active,0,0
1715512,230101,-50,12.0,6.0,Active,0,0
1695032,359857,-4,6.0,6.0,Active,0,0
1611011,137171,-7,10.0,0.0,Completed,0,0
2374392,308379,-46,10.0,2.0,Active,0,0
1170450,142079,-5,6.0,2.0,Active,0,0
1486149,115522,-21,12.0,12.0,Active,0,0
2200127,291212,-80,11.0,6.0,Active,0,0
2812259,231100,-26,36.0,33.0,Active,0,0
2261539,240263,-17,12.0,8.0,Active,0,0
1034602,169442,-20,24.0,8.0,Active,0,0
2710358,136164,-59,8.0,8.0,Active,0,0
2697077,342078,-76,6.0,2.0,Active,0,0
1260005,398364,-23,48.0,30.0,Active,0,0
1586385,425836,-1,12.0,9.0,Active,0,0
2342383,128819,-42,60.0,55.0,Active,0,0
2148120,440115,-7,60.0,40.0,Active,0,0
1970136,443513,-43,10.0,0.0,Completed,0,0
2497182,259474,-28,12.0,0.0,Active,330,0
2834004,409102,-5,12.0,9.0,Active,0,0
1799233,452275,-37,6.0,5.0,Active,0,0
1473959,294987,-2,12.0,4.0,Active,0,0
1800605,139143,-41,6.0,6.0,Active,0,0
2197900,101177,-11,36.0,32.0,Active,0,0
1518563,435877,-28,10.0,1.0,Active,0,0
1189846,435432,-45,10.0,0.0,Completed,0,0
1605375,138933,-28,6.0,2.0,Active,0,0
1596613,102117,-23,12.0,11.0,Active,0,0
1034876,307590,-13,12.0,12.0,Active,0,0
2292429,393445,-17,24.0,22.0,Active,0,0
1887247,385461,-19,36.0,34.0,Active,0,0
2239043,259820,-26,24.0,18.0,Active,0,0
2272300,335524,-10,10.0,8.0,Active,0,0
1688486,267996,-8,6.0,4.0,Active,0,0
1873180,309621,-24,18.0,8.0,Active,0,0
2528432,348950,-54,6.0,1.0,Active,0,0
2609662,420194,-93,9.0,8.0,Active,0,0
2370849,383961,-11,54.0,40.0,Active,0,0
1510110,387010,-15,4.0,4.0,Active,0,0
1290755,237619,-84,10.0,6.0,Active,0,0
1841114,257924,-25,10.0,2.0,Active,0,0
2610077,386991,-6,12.0,6.0,Active,0,0
2702651,207285,-38,10.0,2.0,Active,0,0
1660512,155492,-70,10.0,0.0,Active,510,510
2652732,171407,-64,6.0,6.0,Active,0,0
2290839,165967,-8,12.0,5.0,Active,0,0
2675179,222619,-18,12.0,4.0,Active,0,0
2427572,111451,-17,9.0,0.0,Completed,0,0
1728760,448565,-28,12.0,2.0,Active,0,0
2246594,126472,-26,8.0,3.0,Active,0,0
2032328,355789,-23,60.0,59.0,Active,0,0
1277775,446325,-25,18.0,12.0,Active,0,0
1938258,264503,-31,10.0,5.0,Active,0,0
2262977,295174,-24,12.0,10.0,Active,0,0
1499740,154985,-51,24.0,24.0,Active,0,0
1648832,440848,-26,12.0,11.0,Active,0,0
1597496,210217,-17,18.0,9.0,Active,0,0
1663886,362093,-13,24.0,21.0,Active,0,0
2424264,441791,-60,12.0,4.0,Active,0,0
2300570,173230,-15,48.0,40.0,Active,0,0
1799184,334896,-13,11.0,0.0,Completed,0,0
2683011,333344,-3,6.0,1.0,Active,0,0
2234749,201927,-29,4.0,0.0,Completed,0,0
1481785,343192,-28,36.0,36.0,Active,0,0
1082725,195052,-11,8.0,0.0,Completed,0,0
1864739,368265,-10,18.0,3.0,Active,0,0
2583330,117513,-80,24.0,18.0,Active,0,0
2369810,438832,-64,11.0,0.0,Active,24,24
2546815,365347,-40,18.0,17.0,Active,0,0
2435916,240701,-86,10.0,0.0,Active,553,0
2537189,237467,-42,24.0,23.0,Active,0,0
2659351,366560,-48,12.0,10.0,Active,0,0
1872986,240153,-30,12.0,0.0,Active,0,0
2642624,307727,-26,24.0,17.0,Active,0,0
1907008,256139,-69,8.0,5.0,Active,0,0
2203478,455892,-36,10.0,8.0,Active,0,0
1320130,190532,-5,6.0,0.0,Completed,0,0
2773352,356175,-56,12.0,3.0,Active,0,0
1068719,230281,-12,36.0,25.0,Active,0,0
1210349,117523,-57,14.0,14.0,Active,0,0
2018007,222919,-61,24.0,6.0,Active,0,0
2806243,209543,-84,6.0,5.0,Active,0,0
2317641,335756,-88,10.0,2.0,Active,0,0
2057166,192343,-49,12.0,3.0,Active,8,8
2645693,287156,-44,10.0,0.0,Active,0,0
2064767,176630,-17,36.0,36.0,Active,0,0
1213566,180724,-24,12.0,10.0,Active,0,0
1959551,323639,-46,12.0,1.0,Active,0,0
2300276,249226,-36,12.0,0.0,Completed,0,0
1854023,189357,-16,12.0,10.0,Active,0,0
1437741,323770,-21,18.0,15.0,Active,0,0
1311010,120845,-33,60.0,52.0,Active,0,0
1524676,369139,-19,36.0,36.0,Active,0,0
2049864,201315,-86,12.0,11.0,Active,0,0
1392614,119492,-87,18.0,12.0,Active,0,0
1435623,346744,-11,12.0,12.0,Active,0,0
2328856,375741,-21,24.0,16.0,Active,0,0
1107425,149414,-46,12.0,6.0,Active,0,0
2307353,257181,-21,24.0,19.0,Active,30,0
2290653,347064,-44,18.0,1.0,Active,0,0
1061099,203849,-11,17.0,8.0,Active,0,0
2101598,142186,-65,10.0,1.0,Active,0,0
1053320,321306,-25,8.0,3.0,Active,0,0
2762540,365131,-34,48.0,46.0,Active,0,0
1432053,370059,-44,12.0,12.0,Active,0,0
2017372,170603,-21,6.0,2.0,Active,0,0
1368819,308424,-6,24.0,13.0,Active,0,0
2770095,286691,-2,12.0,9.0,Active,0,0
1267322,309742,-8,24.0,18.0,Active,0,0
2613751,373424,-31,6.0,4.0,Active,0,0
2807703,380414,-36,12.0,6.0,Active,0,0
2135998,282528,-16,18.0,11.0,Active,0,0
2102299,431614,-23,12.0,7.0,Active,0,0
2396590,138852,-65,6.0,1.0,Active,0,0
1389723,334291,-31,10.0,3.0,Active,15,15
1179260,406413,-45,6.0,2.0,Active,0,0
2369995,349023,-6,12.0,9.0,Active,0,0
1739698,303229,-15,18.0,0.0,Completed,0,0
2562768,140552,-26,18.0,13.0,Active,0,0
1289377,127964,-5,19.0,16.0,Active,0,0
1794280,295568,-51,6.0,3.0,Active,0,0
1185591,245910,-96,4.0,0.0,Active,0,0
1899378,227831,-12,23.0,6.0,Active,0,0
2537000,283374,-24,12.0,10.0,Active,0,0
2714609,104023,-78,7.0,1.0,Active,8,8
1675534,149997,-1,18.0,11.0,Active,0,0
1513223,164753,-20,12.0,3.0,Active,0,0
1211686,264988,-22,36.0,26.0,Active,0,0
2058982,273723,-58,6.0,0.0,Active,1224,0
2710184,454540,-29,24.0,22.0,Active,0,0
1050432,280093,-81,6.0,5.0,Active,0,0
2629599,317806,-44,6.0,2.0,Active,0,0
2413807,178277,-31,12.0,9.0,Active,0,0
1906054,370272,-15,48.0,42.0,Active,0,0
2410805,119960,-13,6.0,4.0,Active,0,0
1697702,282496,-18,10.0,9.0,Active,0,0
2044179,183746,-60,12.0,7.0,Active,0,0
2016395,376385,-15,24.0,0.0,Completed,0,0
2260389,288142,-4,60.0,32.0,Active,0,0
1645619,374280,-16,12.0,11.0,Active,0,0
2035487,115791,-10,24.0,0.0,Active,0,0
1824510,415253,-56,4.0,0.0,Active,0,0
2633209,136762,-95,10.0,4.0,Active,0,0
2588234,310752,-12,18.0,4.0,Active,0,0
2792424,227531,-42,2.0,0.0,Active,0,0
2002300,326377,-76,10.0,9.0,Active,0,0
1698556,329001,-58,8.0,0.0,Active,0,0
1966518,370094,-31,12.0,0.0,Completed,0,0
1975567,329586,-6,24.0,14.0,Active,0,0
1333642,272700,-65,8.0,4.0,Active,0,0
1027746,433181,-42,12.0,0.0,Completed,0,0
1260096,379963,-5,30.0,18.0,Active,0,0
1589317,272581,-10,12.0,9.0,Active,0,0
2310259,203218,-23,12.0,11.0,Active,0,0
2245674,157831,-38,12.0,7.0,Active,0,0
2661526,190582,-33,6.0,6.0,Active,0,0
2459698,313785,-9,18.0,2.0,Active,0,0
1585688,154192,-29,24.0,15.0,Active,0,0
2633063,341202,-51,10.0,2.0,Active,0,0
1860819,147901,-59,5.0,5.0,Active,0,0
1292771,226900,-7,12.0,1.0,Active,0,0
1732759,216980,-75,12.0,6.0,Active,0,0
1915661,103583,-17,12.0,5.0,Active,0,0
1276593,148529,-37,60.0,47.0,Active,0,0
2342083,146824,-29,10.0,9.0,Active,0,0
1334527,397541,-46,12.0,12.0,Active,0,0
1418421,342274,-51,6.0,5.0,Active,0,0
1362483,166234,-29,24.0,0.0,Completed,0,0
1131452,103900,-85,8.0,7.0,Active,0,0
1192640,263435,-11,24.0,17.0,Active,0,0
2404878,342058,-13,6.0,0.0,Completed,0,0
2547598,145821,-2,10.0,2.0,Active,0,0
1621372,325280,-34,12.0,8.0,Active,0,0
1136738,107697,-10,10.0,2.0,Active,0,0
2287535,174082,-52,6.0,0.0,Completed,0,0
1536188,371290,-55,10.0,8.0,Active,0,0
1084401,443593,-5,24.0,6.0,Active,0,0
2271526,261577,-6,10.0,4.0,Active,0,0
2469877,296898,-4,10.0,1.0,Active,0,0
2010841,376114,-19,48.0,36.0,Active,0,0
1801940,396648,-10,18.0,18.0,Active,0,0
2584170,228958,-14,8.0,0.0,Completed,0,0
2435837,292257,-26,24.0,2.0,Active,0,0
1181116,327626,-7,18.0,11.0,Active,0,0
2012029,343548,-88,10.0,0.0,Active,0,0
1309762,404837,-66,5.0,2.0,Active,0,0
2681791,109319,-21,6.0,5.0,Active,0,0
1073741,427263,-11,12.0,8.0,Active,0,0
1316620,222105,-76,8.0,3.0,Active,0,0
2050018,285544,-19,30.0,30.0,Active,0,0
2318041,243510,-10,12.0,8.0,Active,0,0
1084687,381280,-34,24.0,15.0,Active,0,0
1931726,453360,-86,5.0,0.0,Active,0,0
2200585,177733,-25,24.0,24.0,Active,0,0
2336289,161504,-22,10.0,2.0,Active,0,0
1062012,189051,-82,24.0,8.0,Active,0,0
1245332,263556,-42,12.0,12.0,Active,0,0
1814927,205144,-4,6.0,0.0,Completed,0,0
1925491,388856,-25,36.0,22.0,Active,0,0
2589493,116051,-66,10.0,5.0,Active,0,0
1196029,145022,-5,24.0,22.0,Active,0,0
1595595,155755,-18,24.0,16.0,Active,0,0
2157684,155246,-13,48.0,35.0,Active,0,0
1052608,424245,-61,5.0,3.0,Active,0,0
1312769,273754,-52,6.0,0.0,Active,682,0
1561532,227195,-16,10.0,1.0,Active,16,0
1722957,178313,-29,9.0,0.0,Completed,0,0
1593118,103176,-88,4.0,3.0,Active,0,0
1383825,236530,-30,24.0,21.0,Active,0,0
1941657,371854,-21,30.0,11.0,Active,0,0
1600412,342947,-31,6.0,0.0,Completed,0,0
1515876,382561,-17,10.0,8.0,Active,0,0
2370159,273778,-14,12.0,5.0,Active,0,0
1870314,410285,-73,4.0,0.0,Active,0,0
1262376,101703,-30,12.0,4.0,Active,0,0
2571650,144237,-52,6.0,3.0,Active,0,0
1411421,254538,-41,12.0,4.0,Active,0,0
2322579,363249,-40,12.0,1.0,Active,0,0
2362389,445686,-2,24.0,1.0,Active,0,0
1752607,266680,-53,12.0,6.0,Active,0,0
1135971,194992,-7,36.0,14.0,Active,0,0
2115946,190833,-18,36.0,24.0,Active,0,0
2485518,438784,-4,24.0,19.0,Active,0,0
1856750,443045,-64,8.0,5.0,Active,0,0
2383046,310538,-31,18.0,18.0,Active,0,0
1205594,110203,-47,12.0,10.0,Active,0,0
1995338,212277,-10,12.0,12.0,Active,0,0
1260053,225501,-37,6.0,2.0,Active,0,0
1087740,375754,-71,12.0,12.0,Active,0,0
1729896,330107,-17,12.0,8.0,Active,0,0
1768920,383831,-84,9.0,8.0,Active,0,0
1617956,289343,-45,6.0,3.0,Active,0,0
1005272,293472,-18,9.0,0.0,Active,0,0
2164164,111314,-31,12.0,9.0,Active,0,0
2794648,393129,-12,18.0,13.0,Active,0,0
1368936,238621,-13,24.0,14.0,Active,0,0
1058769,112274,-16,42.0,42.0,Active,0,0
2190537,131276,-7,30.0,22.0,Active,0,0
1564499,158532,-83,12.0,9.0,Active,0,0
2001036,212032,-52,12.0,6.0,Active,0,0
1516093,399045,-72,12.0,2.0,Active,0,0
1076481,419175,-30,36.0,30.0,Active,0,0
2486171,336979,-19,12.0,0.0,Completed,0,0
2272697,308895,-40,36.0,31.0,Active,0,0
1372088,147239,-16,12.0,10.0,Active,0,0
2269762,431208,-35,18.0,15.0,Active,0,0
1154002,294652,-27,6.0,0.0,Completed,0,0
1750151,277797,-6,12.0,10.0,Active,0,0
2363159,431797,-36,,,Signed,0,0
1442494,402453,-26,36.0,31.0,Active,0,0
1778321,324027,-36,6.0,6.0,Active,0,0
2437624,437237,-84,4.0,1.0,Active,0,0
2645586,238095,-74,12.0,0.0,Completed,0,0
1255475,405462,-78,4.0,4.0,Active,0,0
1912466,108332,-51,4.0,0.0,Active,0,0
1182511,262735,-19,30.0,25.0,Active,0,0
1690861,233971,-50,11.0,4.0,Active,0,0
2717747,198189,-5,4.0,0.0,Active,2590,0
1550901,291363,-72,10.0,1.0,Active,0,0
1643279,201781,-28,12.0,1.0,Active,0,0
2506563,312407,-18,24.0,18.0,Active,0,0
2174747,236791,-47,12.0,0.0,Completed,0,0
1751395,143590,-5,12.0,6.0,Active,0,0
2347254,381368,-16,12.0,7.0,Active,0,0
1890410,175281,-40,10.0,4.0,Active,0,0
1305213,442042,-13,17.0,0.0,Completed,0,0
1146929,112642,-8,1.0,0.0,Active,0,0
2740762,273411,-3,24.0,14.0,Active,0,0
2238274,301769,-3,24.0,24.0,Active,0,0
2101941,365803,-76,10.0,4.0,Active,0,0
1724464,283220,-90,10.0,4.0,Active,0,0
1736743,274151,-3,12.0,0.0,Completed,0,0
1762081,345755,-46,24.0,22.0,Active,0,0
2506711,122938,-69,12.0,10.0,Active,0,0
1369854,285740,-15,24.0,19.0,Active,0,0
2603838,107082,-72,11.0,5.0,Active,0,0
1833533,398766,-15,12.0,10.0,Active,0,0
1642660,232009,-21,12.0,12.0,Active,0,0
1770713,436189,-53,12.0,0.0,Active,245,0
2703655,281144,-90,8.0,3.0,Active,0,0
1032542,449603,-20,10.0,4.0,Active,0,0
1642609,440828,-58,12.0,10.0,Active,0,0
1711114,176530,-87,10.0,5.0,Active,0,0
2660816,364086,-24,5.0,0.0,Completed,0,0
1769091,260090,-90,12.0,6.0,Active,0,0
2529120,403172,-23,24.0,24.0,Active,0,0
2631348,158286,-26,8.0,8.0,Active,0,0
1938086,419459,-50,10.0,7.0,Active,0,0
1434210,207088,-21,14.0,6.0,Active,0,0
2006204,138546,-16,30.0,21.0,Active,0,0
2553978,215066,-11,10.0,5.0,Active,0,0
1130301,312750,-16,24.0,9.0,Active,0,0
1261363,222455,-35,30.0,17.0,Active,0,0
1061240,405175,-35,24.0,9.0,Active,0,0
2768542,378140,-81,10.0,3.0,Active,0,0
2312377,346917,-40,6.0,5.0,Active,0,0
1043498,162147,-34,18.0,18.0,Active,0,0
1932307,152573,-18,6.0,0.0,Completed,0,0
1129650,241336,-40,8.0,0.0,Completed,0,0
1925379,420766,-36,8.0,0.0,Active,2172,0
1728094,317029,-59,22.0,0.0,Completed,0,0
2518261,130690,-37,12.0,1.0,Active,0,0
2571755,363253,-20,24.0,14.0,Active,0,0
2618299,423434,-40,10.0,6.0,Active,0,0
1899534,316196,-7,8.0,0.0,Completed,0,0
1584988,419923,-3,10.0,2.0,Active,0,0
1027254,142888,-13,18.0,18.0,Active,0,0
1377105,447870,-8,8.0,8.0,Active,0,0
2820212,433323,-66,23.0,14.0,Active,0,0
2495292,205534,-23,36.0,20.0,Active,0,0
2716880,299757,-13,36.0,14.0,Active,0,0
1894146,262302,-65,10.0,1.0,Active,0,0
2303548,254287,-9,12.0,6.0,Active,0,0
2594333,117367,-21,18.0,18.0,Active,0,0
1721432,412459,-7,12.0,10.0,Active,0,0
2244486,254013,-27,14.0,14.0,Active,0,0
1826311,436482,-67,10.0,1.0,Active,0,0
1260561,115366,-17,18.0,12.0,Active,0,0
2463798,297323,-29,10.0,6.0,Active,0,0
1509572,352268,-86,6.0,0.0,Active,0,0
2691469,275103,-73,12.0,12.0,Active,0,0
1188426,412227,-38,12.0,12.0,Active,0,0
1101465,400127,-47,8.0,0.0,Completed,0,0
1432124,130315,-62,24.0,7.0,Active,0,0
1923940,293656,-55,28.0,5.0,Active,0,0
2736480,289624,-5,36.0,23.0,Active,0,0
1317128,389889,-4,18.0,11.0,Active,0,0
2777705,330349,-3,12.0,10.0,Active,0,0
1143581,343868,-4,25.0,6.0,Active,0,0
1474046,426864,-13,48.0,46.0,Active,0,0
2390555,443236,-61,12.0,6.0,Active,0,0
1665353,397573,-71,24.0,11.0,Active,0,0
1550468,326029,-20,60.0,60.0,Active,0,0
1066479,255990,-17,60.0,60.0,Active,0,0
1622184,355762,-6,24.0,18.0,Active,0,0
1844352,376664,-15,12.0,10.0,Active,0,0
1436433,177926,-10,36.0,30.0,Active,0,0
2728271,252989,-42,6.0,6.0,Active,0,0
1787209,389055,-27,12.0,8.0,Active,0,0
1312987,355717,-6,36.0,17.0,Active,0,0
2140241,140876,-11,18.0,16.0,Active,0,0
2374006,267335,-25,24.0,7.0,Active,0,0
1875637,254274,-40,10.0,1.0,Active,0,0
1371588,299795,-9,24.0,24.0,Active,0,0
2800287,192768,-15,10.0,3.0,Active,0,0
1099892,191877,-14,12.0,2.0,Active,0,0
2652215,318367,-3,12.0,6.0,Active,0,0
2405166,246770,-14,12.0,12.0,Active,0,0
2100391,144029,-17,12.0,10.0,Active,0,0
1337653,240020,-28,6.0,0.0,Completed,0,0
1425078,174282,-55,12.0,4.0,Active,0,0
1735666,311420,-33,24.0,9.0,Active,0,0
1775383,174794,-5,60.0,58.0,Active,0,0
2346643,451004,-5,24.0,21.0,Active,0,0
2565402,222924,-13,60.0,49.0,Active,0,0
1472667,352344,-36,60.0,50.0,Active,0,0
1219959,446332,-79,10.0,3.0,Active,0,0
2448225,443914,-14,60.0,50.0,Active,0,0
1210805,352243,-63,6.0,4.0,Active,0,0
1563175,416770,-26,6.0,5.0,Active,0,0
2640627,204678,-66,10.0,1.0,Active,0,0
2275754,153284,-63,12.0,8.0,Active,0,0
1159175,145481,-24,12.0,12.0,Active,0,0
2288551,349113,-15,24.0,22.0,Active,0,0
2446117,381982,-4,24.0,5.0,Active,0,0
2317676,268704,-31,18.0,13.0,Active,0,0
2806305,271243,-35,12.0,10.0,Active,0,0
1316873,345471,-67,20.0,2.0,Active,0,0
1998623,203046,-43,12.0,9.0,Active,0,0
1730430,189699,-1,36.0,27.0,Active,0,0
2431990,336072,-72,12.0,0.0,Completed,0,0
2272738,225882,-79,10.0,3.0,Active,0,0
1691034,140333,-66,11.0,9.0,Active,0,0
1574605,131588,-28,12.0,5.0,Active,0,0
1984527,336850,-5,10.0,9.0,Active,0,0
1947709,423022,-53,10.0,10.0,Active,0,0
2512000,252488,-8,18.0,10.0,Active,0,0
2320353,396221,-20,18.0,11.0,Active,0,0
1639022,348145,-86,10.0,10.0,Returned to the store,0,0
1445548,296543,-2,10.0,3.0,Active,0,0
2166536,439793,-22,12.0,9.0,Active,0,0
2508100,418682,-74,10.0,0.0,Completed,0,0
1665010,101444,-18,24.0,24.0,Signed,0,0
2111082,444588,-12,36.0,27.0,Active,0,0
2666258,161558,-6,10.0,5.0,Active,0,0
1025549,353640,-31,12.0,1.0,Active,0,0
1285619,252307,-31,24.0,15.0,Active,0,0
1281697,162507,-28,4.0,3.0,Active,0,0
2270459,155672,-75,12.0,6.0,Active,0,0
1440578,121186,-20,12.0,7.0,Active,0,0
2214354,367688,-55,12.0,4.0,Active,0,0
2790246,191382,-8,10.0,8.0,Active,0,0
1617520,433596,-8,24.0,21.0,Active,0,0
2453003,248406,-10,60.0,60.0,Active,0,0
1920950,390867,-60,12.0,12.0,Active,0,0
2053148,203988,-16,12.0,12.0,Active,0,0
2842257,395589,-30,12.0,9.0,Active,0,0
1510191,353657,-38,12.0,12.0,Active,0,0
2320558,135187,-20,1.0,0.0,Completed,0,0
1240475,416332,-5,36.0,10.0,Active,0,0
2522787,438305,-1,4.0,3.0,Active,0,0
1941165,216561,-83,12.0,2.0,Active,0,0
1622924,356286,-45,5.0,4.0,Active,0,0
2280738,232038,-68,24.0,13.0,Active,0,0
2835712,220088,-21,4.0,2.0,Active,0,0
1277515,435628,-78,4.0,4.0,Active,0,0
1134252,217454,-23,48.0,29.0,Active,0,0
1975467,141241,-12,10.0,6.0,Active,0,0
2647621,239765,-45,6.0,6.0,Active,0,0
1464919,259691,-2,12.0,2.0,Active,0,0
2784525,290266,-4,24.0,23.0,Active,0,0
1221366,226035,-34,48.0,44.0,Active,0,0
1723695,174633,-23,10.0,6.0,Active,0,0
2737605,216338,-14,24.0,15.0,Active,0,0
2301373,404323,-68,23.0,2.0,Active,0,0
1490529,398895,-7,12.0,11.0,Active,0,0
1476597,108052,-29,10.0,7.0,Active,0,0
1698213,447975,-60,8.0,2.0,Active,0,0
1753189,370292,-8,10.0,1.0,Active,0,0
