SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1599793,432258,1.0,2,-784.0,-799.0,8663.31,8663.31
2662143,146104,1.0,1,-1653.0,-1661.0,10868.535,10868.535
1919884,252076,0.0,54,-2053.0,-2053.0,139.005,139.005
2537990,386204,1.0,6,-604.0,-632.0,16722.855,1024.2
1767954,154703,1.0,18,-570.0,-577.0,6446.205,7864.515
1026883,429225,1.0,12,-479.0,-487.0,12072.78,12072.78
1105924,202459,1.0,27,-282.0,-289.0,18000.945,18000.945
2619064,152241,1.0,1,-1394.0,-1406.0,11387.61,11387.61
2827317,204419,1.0,3,-1871.0,-1879.0,4478.265,4478.265
1855639,225772,1.0,14,-306.0,-424.0,5392.8,5392.8
1899405,276017,0.0,18,-315.0,-319.0,10494.225,10494.225
2067046,164718,1.0,5,-206.0,-206.0,57038.175,57038.175
2172376,375413,1.0,8,-132.0,-140.0,47624.175,47624.175
2305684,231573,0.0,69,-979.0,-979.0,319.815,319.815
1208176,175912,1.0,11,-569.0,-584.0,20969.1,20969.1
1314102,395031,1.0,3,-210.0,-232.0,9272.565,9272.565
1107245,155919,0.0,44,-184.0,-184.0,1008.855,1008.855
1803083,145126,1.0,6,-610.0,-619.0,4624.245,4624.245
2037034,125034,2.0,1,-651.0,-655.0,21839.625,21839.625
1664251,408563,1.0,6,-2354.0,-2361.0,14327.28,14327.28
2145496,204118,1.0,3,-356.0,-353.0,58457.835,56712.78
1207833,179218,1.0,5,-2435.0,-2430.0,8570.475,8570.025
1610898,378761,0.0,18,-192.0,-192.0,377.595,377.595
1420931,131070,1.0,11,-451.0,-463.0,12695.175,12695.175
2820981,408960,1.0,10,-602.0,-603.0,13232.34,13232.34
1141555,388747,2.0,9,-1429.0,-1441.0,20516.985,20516.985
1266789,107296,3.0,8,-424.0,-432.0,5462.64,5462.64
2371489,274851,1.0,20,-630.0,-623.0,9765.99,8588.43
2842605,307905,1.0,2,-408.0,-406.0,18235.08,18231.66
1202297,156777,1.0,6,-1202.0,-1201.0,12225.6,12225.6
1280286,140948,1.0,2,-361.0,-378.0,8799.885,8799.885
2783391,153596,1.0,3,-496.0,-510.0,6903.45,6903.45
2113639,152158,1.0,4,-1138.0,-1150.0,34182.0,34182.0
2253633,129440,1.0,2,-1848.0,-1857.0,13886.325,13886.325
2474604,394440,1.0,6,-913.0,-915.0,25309.575,25309.575
1630261,422254,1.0,11,-104.0,-122.0,24531.345,24531.345
1406408,244098,1.0,29,-624.0,-634.0,12408.93,12408.93
2196388,392842,1.0,6,-1752.0,-1752.0,9624.465,9624.465
2450023,440215,0.0,63,-865.0,-865.0,141.93,141.93
1954197,195830,1.0,8,-2513.0,-2516.0,5770.485,5770.485
2142323,312348,1.0,14,-1162.0,-1169.0,8267.625,8267.625
2608629,203899,0.0,39,-1411.0,-1414.0,7875.0,7875.0
2100460,282237,1.0,16,-362.0,-380.0,35912.16,17025.48
1930740,424996,0.0,114,-431.0,-431.0,149.895,149.895
2162951,155562,0.0,113,-770.0,-770.0,0.135,0.135
1640163,386863,0.0,22,-1925.0,-1925.0,365.85,365.85
1777733,172148,1.0,11,-254.0,-255.0,9614.16,9614.16
1420039,279921,0.0,11,-17.0,-20.0,4636.395,4636.395
1127852,167290,1.0,11,-560.0,-561.0,10317.6,10317.6
2580399,186493,0.0,64,-461.0,-461.0,3.735,3.735
1833349,187745,1.0,5,-576.0,-580.0,98677.395,98677.395
1829931,316119,1.0,6,-126.0,-150.0,7645.68,7645.68
1423208,329730,1.0,15,-2237.0,-2242.0,4079.52,4079.52
1237016,216776,1.0,10,-843.0,-845.0,39337.38,39337.38
2491180,282534,0.0,36,-1314.0,-1326.0,9000.0,9000.0
1153539,325285,1.0,31,-1271.0,-1275.0,11801.475,11801.475
1331454,455125,1.0,12,-628.0,-634.0,11267.055,11267.055
1465913,367437,1.0,9,-257.0,-271.0,14314.185,14314.185
1835491,193681,2.0,12,-221.0,-222.0,13812.075,13812.075
1824640,361504,1.0,5,-2461.0,-2472.0,5197.995,5197.995
1320795,145324,1.0,1,-256.0,-262.0,21965.895,21965.895
1012614,145622,1.0,26,-396.0,-418.0,23123.88,23123.88
1873149,298238,1.0,6,-58.0,-59.0,27449.82,27449.82
2756653,119368,1.0,6,-767.0,-779.0,20148.39,20148.39
2154459,157016,1.0,7,-132.0,-160.0,21106.035,21106.035
1146946,143621,0.0,18,-2793.0,-2793.0,1125.0,1125.0
2717933,201239,0.0,62,-1256.0,-1256.0,459.315,459.315
1522157,196437,1.0,5,-574.0,-577.0,30938.94,30938.94
2301069,233573,1.0,4,-153.0,-163.0,6424.875,6424.875
1839780,341765,1.0,1,-1134.0,-1153.0,20123.865,90000.0
2138565,116813,1.0,2,-251.0,-271.0,20143.935,20143.935
1688832,245254,1.0,3,-1790.0,-1799.0,8977.365,8977.365
1005758,229294,1.0,8,-1660.0,-1663.0,9639.945,9639.945
1317134,161861,1.0,25,-328.0,-336.0,23547.78,23547.78
1688229,217797,0.0,7,-2532.0,-2541.0,6750.0,6750.0
2186249,381131,0.0,34,-308.0,-325.0,3846.825,1857.69
2631836,140337,0.0,75,-1568.0,-1568.0,560.88,560.88
1688533,143624,1.0,5,-2570.0,-2570.0,3689.055,3689.055
1410569,146603,1.0,8,-289.0,-293.0,16099.065,16099.065
1078281,307499,1.0,18,-128.0,-132.0,8513.19,8513.19
1861297,183096,0.0,81,-384.0,-384.0,89.91,89.91
2696875,135365,1.0,3,-1556.0,-1558.0,4361.49,4361.49
2130468,171647,0.0,29,-1985.0,-1996.0,4500.0,4500.0
2023075,201702,0.0,51,-1486.0,-1486.0,47250.0,47250.0
1678076,184238,2.0,1,-994.0,-1000.0,941393.34,941393.34
1500071,288992,1.0,1,-1327.0,-1338.0,13439.745,13439.745
2300171,150587,14.0,7,-25.0,-27.0,14783.355,67500.0
1833174,272425,1.0,1,-629.0,-646.0,24272.325,24272.325
1374808,311535,0.0,56,-1911.0,-1911.0,1437.75,1437.75
2356734,111319,0.0,93,-115.0,-115.0,4.5,4.5
2607544,423791,1.0,4,-2013.0,-2016.0,4756.275,4756.275
2792406,282875,1.0,7,-2125.0,-2154.0,6821.19,0.315
2174758,374784,1.0,3,-1294.0,-1308.0,17218.305,17218.305
1125506,293825,1.0,1,-1745.0,-1769.0,11774.115,11774.115
2404693,417874,1.0,9,-1237.0,-1236.0,16542.315,16542.315
1104150,346965,3.0,27,-207.0,-205.0,28596.96,28354.59
2177382,114325,1.0,2,-2610.0,-2620.0,4100.94,4100.94
1561694,235294,1.0,11,-54.0,-69.0,22556.16,22556.16
1979274,393320,0.0,16,-2702.0,-2702.0,1575.63,1575.63
1723396,150521,1.0,6,-367.0,-366.0,9036.135,9036.135
1367172,436492,1.0,3,-1247.0,-1253.0,3954.375,3954.375
1531247,345716,1.0,6,-576.0,-576.0,8774.01,8774.01
1568006,356755,1.0,7,-1231.0,-1239.0,10063.98,10063.98
2180333,214114,1.0,9,-1251.0,-1265.0,3342.15,3342.15
1619437,429503,1.0,9,-570.0,-596.0,8935.38,8935.38
1380716,359789,1.0,2,-1774.0,-1788.0,4303.305,4303.305
1006170,455703,1.0,6,-142.0,-145.0,11376.81,12190.95
2673605,154641,1.0,2,-734.0,-737.0,21720.87,21720.87
1469127,143637,1.0,40,-980.0,-1008.0,69552.0,594.0
1850109,274630,1.0,9,-102.0,-127.0,4560.12,4560.12
2388639,439089,0.0,6,-341.0,-341.0,450.0,450.0
1837272,162061,0.0,9,-428.0,-437.0,2250.0,2250.0
1514696,421427,0.0,43,-1149.0,-1149.0,220.32,220.32
1216532,131847,1.0,3,-634.0,-629.0,4572.855,3644.955
2355289,410717,1.0,2,-493.0,-494.0,8914.005,8914.005
1292650,200728,1.0,11,-476.0,-482.0,8446.725,8446.725
2832112,140241,3.0,10,-54.0,-63.0,5488.065,5488.065
2741175,221966,1.0,18,-534.0,-549.0,29526.795,29526.795
2527995,431409,2.0,8,-580.0,-585.0,27440.46,27440.46
2430364,269704,0.0,5,-541.0,-550.0,13688.505,13688.505
1817977,358132,1.0,4,-1106.0,-1123.0,26504.505,26504.505
1999619,263015,0.0,59,-1160.0,-1160.0,585.0,585.0
2100781,277834,1.0,2,-944.0,-947.0,11947.905,11947.905
1150566,245553,0.0,88,-72.0,-72.0,232.335,232.335
1079812,288942,1.0,7,-2438.0,-2443.0,2829.51,2829.51
2024613,440007,1.0,3,-1390.0,-1396.0,24400.17,24400.17
2305286,140900,1.0,3,-2408.0,-2428.0,5156.955,5156.955
2073338,439945,1.0,8,-2264.0,-2275.0,2276.235,2259.9
1768950,377432,1.0,3,-1238.0,-1225.0,20908.8,6717.42
1026839,447356,1.0,6,-226.0,-239.0,5304.825,5304.825
1891042,429602,3.0,3,-785.0,-791.0,16161.03,16161.03
2309383,278994,1.0,3,-781.0,-801.0,2890.215,1870.155
2834363,134036,1.0,3,-1021.0,-1020.0,37410.165,36266.13
1545517,450741,0.0,23,-278.0,-286.0,4390.875,4390.875
2770193,277495,1.0,19,-1047.0,-1064.0,23674.5,23674.5
1180356,328687,1.0,2,-591.0,-621.0,13232.34,267.66
1926311,329434,0.0,80,-1745.0,-1745.0,675.0,675.0
2426945,406277,1.0,9,-458.0,-464.0,28873.17,28873.17
2355106,346707,0.0,115,-515.0,-515.0,8974.665,8974.665
1995224,391235,1.0,12,-2727.0,-2708.0,10387.755,10383.615
2319589,449372,0.0,1,-603.0,-603.0,19381.5,19381.5
2518680,166315,2.0,1,-410.0,-427.0,91063.71,91063.71
2592650,373962,1.0,8,-2137.0,-2168.0,3535.155,3535.155
2673478,326841,1.0,10,-722.0,-726.0,4378.5,4378.5
1469313,132539,0.0,71,-1302.0,-1313.0,9000.0,9000.0
2191114,395173,0.0,92,-333.0,-333.0,107.055,107.055
1541569,204287,1.0,9,-1688.0,-1700.0,4020.03,4020.03
2463501,395449,1.0,8,-301.0,-303.0,30141.45,30141.45
1585943,381910,1.0,2,-706.0,-707.0,51440.67,51440.67
2571929,169792,1.0,9,-1357.0,-1357.0,13477.5,13477.5
2721409,355047,1.0,6,-1319.0,-1340.0,13910.265,13910.265
1559987,294263,0.0,59,-1343.0,-1343.0,9.99,9.99
1739061,361800,1.0,3,-1438.0,-1446.0,6772.5,6651.135
1724153,134697,1.0,5,-662.0,-662.0,51684.21,51684.21
1862383,229991,1.0,19,-396.0,-426.0,2025.45,2025.45
2179836,175470,0.0,19,-273.0,-273.0,34188.975,34188.975
1331563,297932,1.0,2,-1087.0,-1129.0,3899.25,3899.25
1691173,159507,2.0,17,-427.0,-425.0,12072.78,8819.325
2510446,414656,1.0,7,-1291.0,-1292.0,23363.775,23363.775
2636505,440191,1.0,8,-2672.0,-2644.0,7347.69,10.53
1125145,177262,3.0,22,-256.0,-256.0,16376.895,16376.895
1010784,328902,0.0,98,-135.0,-135.0,69.12,69.12
1765149,239998,1.0,3,-145.0,-152.0,9495.045,9495.045
1586022,248566,1.0,6,-18.0,-19.0,29840.535,29840.535
2696813,388831,1.0,3,-1139.0,-1153.0,5867.505,5867.505
1067460,409945,1.0,5,-268.0,-281.0,16456.95,16456.95
2807581,134868,1.0,1,-1705.0,-1707.0,26273.205,26273.205
1549778,192577,0.0,6,-137.0,-134.0,4653.675,4653.675
1234252,352875,2.0,6,-1979.0,-1991.0,12660.66,12660.66
1667064,198859,0.0,80,-521.0,-521.0,1296.945,1296.945
2479470,410035,1.0,4,-537.0,-544.0,9072.045,9072.045
1847724,431025,1.0,4,-2305.0,-2309.0,13150.665,13150.665
2523995,307527,1.0,1,-738.0,-759.0,5841.225,5841.225
1111231,327288,1.0,1,-860.0,-860.0,46829.025,46829.025
1536678,218224,1.0,5,-27.0,-36.0,11606.58,11606.58
1153484,186775,0.0,4,-2787.0,-2787.0,1125.0,1125.0
2801422,395576,0.0,73,-1317.0,-1317.0,388.98,388.98
2360467,269750,0.0,95,-152.0,-152.0,248.04,248.04
1184795,452579,0.0,31,-1948.0,-1962.0,6750.0,6750.0
2167492,123615,1.0,1,-1083.0,-1100.0,7189.74,7189.74
2148277,261560,1.0,14,-299.0,-310.0,15316.29,15316.29
2564579,276108,1.0,8,-115.0,-126.0,24302.43,24302.43
2029431,300224,0.0,49,-2202.0,-2202.0,253.62,253.62
1914392,397807,0.0,44,-2308.0,-2312.0,5625.0,5625.0
1928101,218371,1.0,3,-652.0,-663.0,6024.6,6024.6
1010867,273169,1.0,24,-545.0,-561.0,29677.5,29677.5
1666625,166957,0.0,53,-1870.0,-1878.0,6750.0,6750.0
1405233,425966,0.0,19,-1967.0,-1974.0,7875.0,7875.0
2361807,280055,1.0,10,-370.0,-378.0,7843.725,7843.725
2558050,419531,0.0,171,-748.0,-755.0,2884.5,2884.5
1669615,334098,1.0,3,-2401.0,-2412.0,3960.315,3960.315
2756723,441672,1.0,6,-2690.0,-2707.0,5049.36,4910.625
1046126,392027,0.0,13,-184.0,-186.0,5868.135,5868.135
2241026,453859,0.0,13,-243.0,-254.0,2250.0,2250.0
1425284,431310,2.0,16,-91.0,-92.0,492482.025,492482.025
1367915,363928,0.0,25,-2186.0,-2186.0,2160.0,2160.0
1085062,167905,1.0,2,-1526.0,-1571.0,12974.175,12974.175
1076970,439078,1.0,7,-273.0,-281.0,14008.005,14008.005
2438959,100152,1.0,13,-273.0,-275.0,36433.125,36433.125
1001337,337887,2.0,5,-2640.0,-2640.0,11089.035,11089.035
1958886,291150,1.0,19,-62.0,-63.0,31920.84,31920.84
1716267,262905,0.0,44,-1280.0,-1290.0,7875.0,7875.0
1618430,447698,0.0,57,-1570.0,-1570.0,6750.0,6750.0
1480795,130807,1.0,1,-833.0,-863.0,4066.47,4066.47
1100070,293999,1.0,5,-462.0,-459.0,14936.13,14429.295
2384428,187096,1.0,1,-1725.0,-1741.0,4261.095,4261.095
1129979,158389,0.0,63,-1794.0,-1794.0,2280.195,2280.195
2785166,186447,1.0,3,-1219.0,-1223.0,5482.125,5482.125
1514805,223528,1.0,9,-2802.0,-2805.0,2274.795,2274.795
1334139,110056,0.0,18,-147.0,-147.0,4762.89,4762.89
2412217,376296,2.0,7,-725.0,-738.0,97331.355,112647.645
1391671,190101,0.0,101,-522.0,-522.0,326.205,326.205
1155975,270852,0.0,26,-1529.0,-1529.0,147.24,147.24
2205049,375362,3.0,9,-444.0,-460.0,15431.49,180000.0
2776850,274353,1.0,12,-1172.0,-1173.0,15279.93,15279.93
1669281,147343,1.0,6,-1571.0,-1578.0,13171.005,13171.005
1308425,291222,1.0,5,-2310.0,-2317.0,8438.67,8438.67
2611306,450053,2.0,5,-1139.0,-1176.0,70937.865,70937.865
1053980,180219,0.0,70,-737.0,-737.0,661.365,661.365
2497431,129682,1.0,6,-990.0,-994.0,12136.86,12136.86
1208797,372232,1.0,6,-1542.0,-1586.0,13162.185,13162.185
1847198,201259,1.0,3,-1361.0,-1362.0,10616.04,10616.04
2317977,345118,0.0,26,-976.0,-976.0,1396.395,1396.395
1076337,339873,1.0,8,-114.0,-114.0,13415.715,13415.715
1409001,217326,0.0,39,-2135.0,-2135.0,225.72,225.72
1659524,296284,1.0,1,-953.0,-983.0,6535.8,6535.8
1053707,221065,1.0,12,-700.0,-718.0,8275.14,8275.14
1690993,383347,0.0,28,-696.0,-696.0,132.975,132.975
1561213,363013,1.0,13,-675.0,-672.0,32484.69,32012.01
2594104,132534,1.0,8,-2427.0,-2425.0,5349.33,5300.865
1055545,132114,1.0,5,-828.0,-834.0,9771.075,9771.075
2379793,323041,0.0,69,-360.0,-360.0,666.405,666.405
2163088,383039,1.0,8,-2430.0,-2431.0,14614.38,14405.22
1985148,190854,1.0,8,-101.0,-107.0,22240.755,22240.755
1411626,293040,0.0,95,-809.0,-809.0,1866.69,1866.69
2537252,416838,1.0,10,-2569.0,-2580.0,5114.655,5114.655
2283829,109679,1.0,16,-77.0,-82.0,7395.615,7395.615
1019097,314614,1.0,6,-343.0,-361.0,11153.16,11153.16
1870491,378572,0.0,56,-1692.0,-1692.0,2250.0,2250.0
2837629,156074,1.0,1,-362.0,-366.0,8552.88,8552.88
1693764,377780,1.0,3,-624.0,-638.0,45649.8,45649.8
1749755,103403,1.0,6,-1062.0,-1131.0,12767.085,12767.085
1666739,427218,3.0,4,-97.0,-115.0,45882.585,45882.585
1835584,234540,1.0,4,-988.0,-1002.0,6193.71,6193.71
1849775,206351,1.0,9,-558.0,-570.0,25089.525,25089.525
1461867,182306,1.0,8,-2070.0,-2085.0,3505.77,3505.77
2565852,278911,0.0,2,-658.0,-658.0,2000.97,2000.97
2830724,232489,0.0,35,-25.0,-25.0,1956.24,1956.24
2101574,378990,0.0,28,-1640.0,-1640.0,51.12,51.12
1460851,426290,1.0,18,-279.0,-293.0,33986.655,33986.655
1464990,401048,1.0,1,-299.0,-311.0,9092.16,9092.16
2446000,334742,0.0,99,-566.0,-566.0,258.84,258.84
2368727,327906,0.0,71,-1239.0,-1239.0,111.105,111.105
1614551,266572,0.0,25,-214.0,-214.0,8764.74,8764.74
1496938,125619,0.0,99,-768.0,-768.0,103.725,103.725
1260103,189576,1.0,2,-200.0,-210.0,13721.535,13721.535
2188696,164728,1.0,4,-738.0,-737.0,17192.61,17192.61
2293062,425309,0.0,63,-271.0,-282.0,22393.485,9000.0
1793096,130194,1.0,7,-370.0,-367.0,13095.45,13036.185
2227145,386081,1.0,3,-1062.0,-1072.0,3979.8,3979.8
1941998,117873,0.0,67,-29.0,-29.0,1800.0,1800.0
1309278,168652,1.0,1,-1423.0,-1440.0,21268.71,21268.71
1799028,245901,1.0,8,-2144.0,-2146.0,5097.51,5097.51
1290711,377823,1.0,10,-504.0,-518.0,51737.13,17493.165
1054706,242713,0.0,5,-2722.0,-2702.0,3375.0,3375.0
1360458,334125,0.0,32,-69.0,-69.0,491.085,491.085
1133567,308461,1.0,3,-2052.0,-2063.0,27149.49,27149.49
2593949,198648,1.0,12,-173.0,-203.0,14241.33,859.725
2062080,333753,1.0,2,-442.0,-456.0,15047.01,15047.01
1907132,421105,2.0,11,-213.0,-231.0,152506.125,167377.365
1423386,275998,0.0,22,-278.0,-278.0,180.225,180.225
2820927,333581,1.0,5,-2243.0,-2272.0,11736.81,11736.81
1211316,363704,1.0,7,-477.0,-492.0,19172.655,19172.655
1102899,438383,0.0,22,-2446.0,-2446.0,2250.0,2250.0
1336356,302350,0.0,27,-171.0,-174.0,6869.745,6869.745
2186313,344182,1.0,2,-1312.0,-1317.0,13267.8,13267.8
1182710,427573,1.0,6,-2601.0,-2588.0,6877.305,74.115
1480982,388580,1.0,15,-51.0,-51.0,33279.3,33279.3
1078443,401543,0.0,66,-311.0,-311.0,699.165,699.165
1561112,348021,1.0,9,-1656.0,-1666.0,8557.2,8557.2
1746031,423883,1.0,10,-943.0,-938.0,9223.38,9218.88
2509464,415753,1.0,6,-718.0,-740.0,11341.89,11341.89
1560108,133995,1.0,7,-1971.0,-2003.0,8602.785,0.18
1729508,305037,1.0,2,-448.0,-464.0,11131.74,11131.74
1076872,243819,1.0,3,-1127.0,-1136.0,18805.95,18805.95
1730805,378166,1.0,2,-2331.0,-2332.0,12054.195,12054.195
1847098,314072,0.0,19,-480.0,-480.0,22500.0,22500.0
2626783,456033,2.0,12,-174.0,-198.0,838566.54,838566.54
2164709,241348,1.0,32,-359.0,-359.0,21606.48,21606.48
2085642,121978,1.0,5,-565.0,-567.0,27774.0,27774.0
1384381,393663,1.0,3,-943.0,-961.0,38065.095,38065.095
1046112,227850,0.0,6,-2368.0,-2377.0,4500.0,4500.0
1891777,393107,1.0,3,-1254.0,-1258.0,5954.4,5954.4
1086924,300420,1.0,9,-1834.0,-1852.0,4900.95,4900.95
2506174,156716,0.0,74,-904.0,-904.0,953.685,953.685
2130980,441119,2.0,7,-1625.0,-1652.0,69223.905,69223.905
1849863,168770,1.0,15,-1071.0,-1052.0,3519.135,242.91
2274370,253237,2.0,5,-548.0,-574.0,68329.035,68329.035
2675026,297164,1.0,1,-2104.0,-2114.0,7733.43,7733.43
1000051,234782,1.0,10,-1451.0,-1432.0,3550.095,4.095
2713612,453988,1.0,1,-1360.0,-1375.0,21219.57,21219.57
2350229,237082,1.0,12,-339.0,-339.0,10797.525,10797.525
1184926,164758,1.0,1,-276.0,-306.0,5395.5,5395.5
2532367,137224,1.0,13,-1850.0,-1844.0,17144.37,17100.0
1928416,155007,0.0,43,-2275.0,-2275.0,2700.0,2700.0
2248288,182681,1.0,30,-489.0,-478.0,16102.8,15241.77
2396931,329222,0.0,9,-70.0,-70.0,232.2,232.2
2104455,432165,3.0,11,-300.0,-301.0,5124.735,5124.735
2827375,101583,0.0,91,-1002.0,-1002.0,378.18,378.18
1086434,102063,1.0,3,-2212.0,-2232.0,2819.025,2819.025
1798616,334364,0.0,76,-980.0,-981.0,13500.0,13500.0
2628433,258239,0.0,58,-2116.0,-2131.0,5625.0,5625.0
1989439,254638,3.0,8,-517.0,-522.0,25283.16,25283.16
1802536,353703,0.0,86,-604.0,-604.0,139.455,139.455
1920313,215535,7.0,10,-386.0,-389.0,20874.87,22750.65
1798683,108989,1.0,8,-1558.0,-1564.0,4380.705,16.065
1564673,299788,0.0,98,-221.0,-222.0,4354.515,4354.515
1520374,218041,1.0,2,-474.0,-480.0,10473.93,10473.93
1185345,246342,0.0,9,-193.0,-193.0,334.62,334.62
2354758,442132,1.0,3,-1433.0,-1427.0,17373.96,17362.755
2069797,449048,1.0,8,-625.0,-645.0,8719.875,8719.875
2244232,345915,1.0,4,-559.0,-560.0,8844.615,8844.615
1516834,355070,1.0,4,-648.0,-685.0,19739.565,525.105
2240788,196666,5.0,13,-510.0,-511.0,23710.185,23710.185
2227262,445777,1.0,4,-2098.0,-2128.0,3222.72,3222.72
1462022,130660,1.0,7,-629.0,-622.0,5070.555,33.885
1103416,352995,0.0,37,-1756.0,-1756.0,576.36,576.36
2099682,434540,1.0,6,-156.0,-161.0,8349.21,8349.21
2463557,325722,0.0,14,-220.0,-220.0,129.555,129.555
1029856,245664,0.0,131,-1200.0,-1203.0,8100.0,8100.0
1794677,239533,1.0,2,-510.0,-568.0,5052.735,5052.735
2446273,413094,1.0,11,-588.0,-618.0,5745.915,2377.35
2312403,137504,1.0,3,-1887.0,-1915.0,5595.21,5595.21
1730447,239154,1.0,2,-1354.0,-1362.0,7098.975,7098.975
1176258,279296,1.0,5,-656.0,-693.0,11899.575,11300.85
2572515,178203,1.0,9,-580.0,-613.0,3685.905,3685.905
2121184,199661,0.0,117,-1359.0,-1362.0,10800.0,10800.0
2333678,439025,1.0,3,-973.0,-981.0,16228.08,16228.08
1366597,368587,1.0,1,-222.0,-250.0,47547.765,47547.765
1337806,154297,1.0,29,-488.0,-495.0,23842.935,23842.935
1570515,409675,1.0,11,-1153.0,-1170.0,4649.985,4649.985
1334717,405046,2.0,16,-205.0,-231.0,78651.09,78651.09
1573713,365912,0.0,98,-623.0,-623.0,4500.0,4500.0
2834417,377889,1.0,17,-2175.0,-2184.0,7084.71,7084.71
1385143,238094,3.0,5,-24.0,-62.0,3488.04,3488.04
2760423,117860,1.0,3,-1218.0,-1223.0,22447.755,5.76
2307202,229936,1.0,11,-1890.0,-1898.0,8610.12,8610.12
1539004,407611,1.0,8,-169.0,-172.0,10080.72,10080.72
2723072,200757,1.0,22,-1121.0,-1131.0,4692.195,4692.195
1889989,169957,0.0,14,-235.0,-235.0,213.885,213.885
2366766,138122,1.0,10,-435.0,-426.0,31446.36,29475.0
2162112,353997,0.0,61,-812.0,-812.0,29.34,29.34
2604917,103142,1.0,4,-537.0,-546.0,81563.895,81563.895
1660673,259910,1.0,13,-238.0,-256.0,13467.69,13467.69
1052719,109803,0.0,11,-1339.0,-1339.0,4050.0,4050.0
1811750,316781,1.0,6,-2148.0,-2174.0,4441.59,4441.59
2142133,138520,1.0,1,-2080.0,-2094.0,10059.57,10059.57
2500189,260189,1.0,6,-501.0,-502.0,20146.59,20146.59
2767687,429758,0.0,21,-734.0,-734.0,1360.17,1360.17
2065626,316492,0.0,20,-359.0,-372.0,6110.01,6110.01
1736507,343080,1.0,5,-1059.0,-1074.0,12379.365,12379.365
1844818,248948,1.0,10,-380.0,-395.0,26433.18,26433.18
1688230,210589,0.0,42,-1822.0,-1836.0,3375.0,3375.0
2482640,224277,0.0,12,-1967.0,-1967.0,2250.0,2250.0
2412617,175166,1.0,14,-402.0,-415.0,17121.375,17121.375
2707316,244927,1.0,4,-4.0,-13.0,20714.31,20714.31
1355225,317340,1.0,4,-1452.0,-1479.0,2996.865,2996.865
1062552,126527,1.0,8,-1175.0,-1185.0,11535.705,11535.705
2107365,346595,1.0,8,-1836.0,-1844.0,3680.235,3680.235
1785148,316290,1.0,2,-291.0,-305.0,6220.98,6220.98
2190981,308876,1.0,2,-797.0,-797.0,5166.36,5166.36
1818204,169571,1.0,1,-293.0,-301.0,1710.9,1710.9
2180002,145181,1.0,11,-179.0,-181.0,19609.065,19609.065
1420345,257541,1.0,3,-708.0,-708.0,3389.175,3389.175
1409067,382751,0.0,10,-308.0,-308.0,150750.0,150750.0
2063324,283922,1.0,2,-280.0,-309.0,4950.0,4950.0
2785301,168720,2.0,4,-293.0,-299.0,82791.27,82791.27
1078844,281428,1.0,7,-2515.0,-2513.0,3998.7,3998.7
2322502,316388,0.0,115,-424.0,-424.0,2.025,2.025
2328802,111403,1.0,3,-738.0,-757.0,27019.215,27019.215
1100159,163856,1.0,1,-586.0,-588.0,113231.295,113231.295
1871744,149703,1.0,6,-2424.0,-2424.0,3145.14,3145.14
1794338,102976,0.0,7,-813.0,-814.0,15182.64,15182.64
2239185,284768,0.0,11,-93.0,-93.0,495.99,495.99
2102278,203567,0.0,82,-1375.0,-1384.0,13500.0,13500.0
1004901,434979,2.0,6,-691.0,-703.0,21959.865,21959.865
2194378,121417,3.0,3,-296.0,-305.0,30105.495,30105.495
1467576,256239,1.0,1,-604.0,-617.0,7565.715,7565.715
1564947,326601,1.0,11,-2626.0,-2626.0,5600.745,5600.745
1239374,318169,1.0,6,-1328.0,-1452.0,47930.355,47930.355
2687063,221731,3.0,7,-812.0,-811.0,33928.605,33928.605
1265579,258723,3.0,6,-225.0,-248.0,24723.315,24723.315
2478302,419933,1.0,9,-650.0,-655.0,7669.53,7669.53
1600598,145488,1.0,5,-1572.0,-1589.0,4558.455,4558.455
1648601,250131,1.0,17,-376.0,-384.0,6539.22,6539.22
2203096,382486,1.0,6,-2484.0,-2498.0,18419.67,18419.67
1217184,387709,1.0,4,-1820.0,-1833.0,7471.575,7471.575
2538684,218280,3.0,21,-779.0,-834.0,14128.38,14128.38
1536754,278702,1.0,6,-1376.0,-1380.0,24089.04,24089.04
1785274,371295,1.0,3,-1360.0,-1372.0,5088.42,5088.42
1077711,148954,1.0,1,-479.0,-509.0,6835.005,6835.005
1438084,363985,1.0,8,-351.0,-359.0,13494.015,13494.015
1519789,239782,1.0,5,-807.0,-809.0,9803.43,9803.43
1941149,328489,0.0,44,-1855.0,-1884.0,167.085,167.085
1083851,167651,1.0,9,-2539.0,-2562.0,6469.875,6469.875
1354920,142057,0.0,18,-2247.0,-2247.0,2250.0,2250.0
2182029,182095,1.0,4,-435.0,-437.0,28951.605,28951.605
1078121,394433,0.0,119,-64.0,-64.0,213.57,213.57
2609507,116095,1.0,10,-1904.0,-1910.0,3252.06,3252.06
2331210,144346,1.0,3,-627.0,-673.0,5793.93,5793.93
2459952,263347,0.0,32,-2522.0,-2527.0,4500.0,4500.0
1721848,367589,0.0,134,-434.0,-434.0,148.815,148.815
2239733,232024,1.0,9,-1566.0,-1586.0,9327.015,9327.015
2522180,216478,1.0,9,-41.0,-49.0,5394.555,5394.555
